CustomerID,Recency,Frequency,Monetary,Tenure,R,F,M,T,RFM_Segment,RFM_Score,RFM_Level,Cluster
15034.0,16,400,4277.66,354,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
15035.0,90,27,252.73000000000002,90,2,2,1,1,2211,6,Promising,Cluster 3
15036.0,72,127,465.55,180,2,4,2,2,2422,10,Loyal,Cluster 0
15038.0,43,133,665.59,370,3,4,3,4,3434,14,Can't Loose Them,Cluster 2
15039.0,10,1508,19786.44,369,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
15041.0,170,67,180.35,170,1,3,1,2,1312,7,Promising,Cluster 1
15042.0,199,5,135.93,199,1,1,1,2,1112,5,Needs Attention,Cluster 1
15043.0,31,3,537.0,31,3,1,2,1,3121,7,Promising,Cluster 3
15044.0,19,461,7629.38,362,3,4,4,4,3444,15,Can't Loose Them,Cluster 2
15045.0,152,13,633.66,258,1,1,2,3,1123,7,Promising,Cluster 1
15046.0,9,207,5064.01,338,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
15047.0,270,22,343.62,270,1,2,2,3,1223,8,Potential,Cluster 1
15048.0,65,98,380.57,369,2,3,2,4,2324,11,Loyal,Cluster 1
15049.0,274,3,121.17000000000002,274,1,1,1,3,1113,6,Promising,Cluster 1
15050.0,25,80,1727.17,71,3,3,4,1,3341,11,Loyal,Cluster 0
15051.0,23,143,1391.61,150,3,4,3,2,3432,12,Champions,Cluster 0
15052.0,319,30,215.78,319,1,2,1,3,1213,7,Promising,Cluster 1
15053.0,5,71,697.79,282,4,3,3,3,4333,13,Champions,Cluster 2
15054.0,12,114,302.1,40,4,4,2,1,4421,11,Loyal,Cluster 0
15057.0,275,25,1489.5,316,1,2,3,3,1233,9,Potential,Cluster 1
15058.0,25,276,2124.9900000000002,312,3,4,4,3,3443,14,Can't Loose Them,Cluster 2
15059.0,41,239,1325.82,335,3,4,3,4,3434,14,Can't Loose Them,Cluster 2
15060.0,8,121,303.09,9,4,4,2,1,4421,11,Loyal,Cluster 0
15061.0,4,410,54228.74,372,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
15062.0,71,57,987.86,359,2,3,3,4,2334,12,Champions,Cluster 2
15063.0,213,5,370.79999999999995,213,1,1,2,2,1122,6,Promising,Cluster 1
15065.0,38,158,3135.98,291,3,4,4,3,3443,14,Can't Loose Them,Cluster 2
15066.0,32,53,760.59,53,3,3,3,1,3331,10,Loyal,Cluster 0
15067.0,78,82,1744.76,283,2,3,4,3,2343,12,Champions,Cluster 2
15068.0,46,104,553.36,256,3,4,2,3,3423,12,Champions,Cluster 2
15069.0,179,70,1109.53,179,1,3,3,2,1332,9,Potential,Cluster 1
15070.0,373,1,106.2,373,1,1,1,4,1114,7,Promising,Cluster 1
15071.0,94,26,982.07,276,2,2,3,3,2233,10,Loyal,Cluster 1
15073.0,10,76,612.43,187,4,3,2,2,4322,11,Loyal,Cluster 0
15074.0,105,42,748.87,105,2,2,3,1,2231,8,Potential,Cluster 3
15075.0,78,27,773.03,78,2,2,3,1,2231,8,Potential,Cluster 3
15076.0,173,49,880.85,173,1,3,3,2,1332,9,Potential,Cluster 1
15078.0,7,451,9623.35,369,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
15079.0,213,48,893.66,366,1,3,3,4,1334,11,Loyal,Cluster 1
15081.0,22,35,487.35,367,3,2,2,4,3224,11,Loyal,Cluster 1
15083.0,257,5,88.2,257,1,1,1,3,1113,6,Promising,Cluster 1
15087.0,282,15,306.94,282,1,1,2,3,1123,7,Promising,Cluster 1
15088.0,21,60,1140.27,67,3,3,3,1,3331,10,Loyal,Cluster 0
15089.0,10,145,2420.84,128,4,4,4,2,4442,14,Can't Loose Them,Cluster 0
15090.0,308,23,381.32,308,1,2,2,3,1223,8,Potential,Cluster 1
15091.0,54,31,476.96,68,2,2,2,1,2221,7,Promising,Cluster 3
15092.0,215,26,457.81,284,1,2,2,3,1223,8,Potential,Cluster 1
15093.0,18,112,4410.14,372,3,4,4,4,3444,15,Can't Loose Them,Cluster 2
15095.0,104,49,1364.7,203,2,3,3,2,2332,10,Loyal,Cluster 0
15096.0,43,11,219.39000000000001,43,3,1,1,1,3111,6,Promising,Cluster 3
15097.0,4,25,248.08,4,4,2,1,1,4211,8,Potential,Cluster 3
15098.0,182,5,649.5,182,1,1,3,2,1132,7,Promising,Cluster 1
15099.0,84,23,410.48,84,2,2,2,1,2221,7,Promising,Cluster 3
15100.0,330,6,635.1,374,1,1,2,4,1124,8,Potential,Cluster 1
15101.0,9,9,310.03,359,4,1,2,4,4124,11,Loyal,Cluster 3
15103.0,31,35,703.36,86,3,2,3,1,3231,9,Potential,Cluster 0
15104.0,167,71,1002.54,282,1,3,3,3,1333,10,Loyal,Cluster 1
15105.0,18,101,2298.93,135,3,3,4,2,3342,12,Champions,Cluster 0
15106.0,18,102,1407.73,269,3,3,3,3,3333,12,Champions,Cluster 2
15107.0,311,20,247.66,372,1,2,1,4,1214,8,Potential,Cluster 1
15108.0,142,61,1291.75,228,2,3,3,2,2332,10,Loyal,Cluster 0
15109.0,241,31,463.75,246,1,2,2,2,1222,7,Promising,Cluster 1
15110.0,24,40,970.25,319,3,2,3,3,3233,11,Loyal,Cluster 0
15111.0,29,84,1567.48,373,3,3,3,4,3334,13,Champions,Cluster 2
15113.0,10,101,3439.41,54,4,3,4,1,4341,12,Champions,Cluster 0
15114.0,30,197,2760.56,302,3,4,4,3,3443,14,Can't Loose Them,Cluster 2
15115.0,18,21,340.11,18,3,2,2,1,3221,8,Potential,Cluster 3
15116.0,18,45,1352.75,205,3,3,3,2,3332,11,Loyal,Cluster 0
15117.0,15,80,1550.13,216,4,3,3,2,4332,12,Champions,Cluster 0
15118.0,134,1,244.8,134,2,1,1,2,2112,6,Promising,Cluster 3
15119.0,246,14,266.4,246,1,1,1,2,1112,5,Needs Attention,Cluster 1
15120.0,130,22,343.82,134,2,2,2,2,2222,8,Potential,Cluster 3
15121.0,50,28,457.72,289,3,2,2,3,3223,10,Loyal,Cluster 3
15122.0,85,87,1612.13,298,2,3,4,3,2343,12,Champions,Cluster 2
15123.0,7,106,2199.31,206,4,4,4,2,4442,14,Can't Loose Them,Cluster 0
15124.0,23,15,184.19,192,3,1,1,2,3112,7,Promising,Cluster 3
15125.0,25,140,11117.05,271,3,4,4,3,3443,14,Can't Loose Them,Cluster 2
15127.0,66,16,406.53,66,2,1,2,1,2121,6,Promising,Cluster 3
15128.0,60,111,1419.54,220,2,4,3,2,2432,11,Loyal,Cluster 0
15129.0,50,84,3447.4,292,3,3,4,3,3343,13,Champions,Cluster 2
15130.0,170,22,330.11,170,1,2,2,2,1222,7,Promising,Cluster 1
15132.0,18,52,977.9300000000001,263,3,3,3,3,3333,12,Champions,Cluster 2
15133.0,128,29,982.42,302,2,2,3,3,2233,10,Loyal,Cluster 1
15134.0,15,73,1387.99,241,4,3,3,2,4332,12,Champions,Cluster 0
15135.0,233,10,127.15,239,1,1,1,2,1112,5,Needs Attention,Cluster 1
15136.0,3,69,1282.45,96,4,3,3,1,4331,11,Loyal,Cluster 0
15139.0,240,13,178.96,337,1,1,1,4,1114,7,Promising,Cluster 1
15140.0,52,81,2350.0,264,2,3,4,3,2343,12,Champions,Cluster 2
15142.0,46,26,498.74,46,3,2,2,1,3221,8,Potential,Cluster 3
15143.0,226,14,259.45,226,1,1,1,2,1112,5,Needs Attention,Cluster 1
15144.0,8,218,6530.04,312,4,4,4,3,4443,15,Can't Loose Them,Cluster 2
15145.0,4,67,1194.73,248,4,3,3,2,4332,12,Champions,Cluster 0
15146.0,165,95,1313.66,291,1,3,3,3,1333,10,Loyal,Cluster 1
15147.0,219,29,608.65,240,1,2,2,2,1222,7,Promising,Cluster 1
15148.0,11,20,301.29,11,4,2,2,1,4221,9,Potential,Cluster 3
15149.0,134,23,520.8000000000001,134,2,2,2,2,2222,8,Potential,Cluster 3
15150.0,17,344,5303.97,269,4,4,4,3,4443,15,Can't Loose Them,Cluster 2
15152.0,10,278,4684.24,187,4,4,4,2,4442,14,Can't Loose Them,Cluster 0
15153.0,31,22,329.25,31,3,2,2,1,3221,8,Potential,Cluster 3
15154.0,74,92,240.27,75,2,3,1,1,2311,7,Promising,Cluster 3
15156.0,1,55,961.49,34,4,3,3,1,4331,11,Loyal,Cluster 0
15157.0,4,133,1869.5,358,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
15158.0,45,7,401.40000000000003,45,3,1,2,1,3121,7,Promising,Cluster 3
15159.0,2,720,18573.68,361,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
15160.0,357,4,158.16,357,1,1,1,4,1114,7,Promising,Cluster 1
15163.0,18,29,304.47,192,3,2,2,2,3222,9,Potential,Cluster 3
15164.0,69,103,843.05,339,2,4,3,4,2434,13,Champions,Cluster 2
15165.0,373,27,487.75,373,1,2,2,4,1224,9,Potential,Cluster 1
15167.0,321,41,163.0,321,1,2,1,3,1213,7,Promising,Cluster 1
15168.0,26,5,106.56,26,3,1,1,1,3111,6,Promising,Cluster 3
15171.0,325,7,1034.5,331,1,1,3,3,1133,8,Potential,Cluster 1
15172.0,9,110,1624.05,237,4,4,4,2,4442,14,Can't Loose Them,Cluster 0
15174.0,323,11,135.75,323,1,1,1,3,1113,6,Promising,Cluster 1
15175.0,72,23,224.14,72,2,2,1,1,2211,6,Promising,Cluster 3
15178.0,260,3,40.5,260,1,1,1,3,1113,6,Promising,Cluster 1
15179.0,18,95,2186.2,364,3,3,4,4,3344,14,Can't Loose Them,Cluster 2
15180.0,367,6,87.5,367,1,1,1,4,1114,7,Promising,Cluster 1
15181.0,66,18,680.28,365,2,2,3,4,2234,11,Loyal,Cluster 1
15182.0,154,29,622.85,269,1,2,2,3,1223,8,Potential,Cluster 1
15184.0,29,63,406.76,191,3,3,2,2,3322,10,Loyal,Cluster 0
15185.0,70,21,310.62,70,2,2,2,1,2221,7,Promising,Cluster 3
15186.0,14,19,411.41,168,4,2,2,2,4222,10,Loyal,Cluster 3
15187.0,2,93,4670.08,212,4,3,4,2,4342,13,Champions,Cluster 0
15189.0,1,232,15802.14,333,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
15192.0,120,51,1044.32,365,2,3,3,4,2334,12,Champions,Cluster 2
15193.0,61,19,499.32,61,2,2,2,1,2221,7,Promising,Cluster 3
15194.0,3,326,7521.17,368,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
15195.0,3,1,3861.0,3,4,1,4,1,4141,10,Loyal,Cluster 0
15197.0,9,36,656.44,358,4,2,3,4,4234,13,Champions,Cluster 2
15198.0,92,10,193.64,124,2,1,1,2,2112,6,Promising,Cluster 3
15199.0,59,13,1268.7,308,2,1,3,3,2133,9,Potential,Cluster 1
15201.0,79,97,927.84,247,2,3,3,2,2332,10,Loyal,Cluster 0
15203.0,26,142,1827.8,312,3,4,4,3,3443,14,Can't Loose Them,Cluster 2
15204.0,357,9,316.58,357,1,1,2,4,1124,8,Potential,Cluster 1
15205.0,85,38,648.8299999999999,127,2,2,3,2,2232,9,Potential,Cluster 0
15206.0,10,9,420.29999999999995,276,4,1,2,3,4123,10,Loyal,Cluster 3
15208.0,1,43,867.62,353,4,3,3,4,4334,14,Can't Loose Them,Cluster 2
15210.0,225,20,331.18,225,1,2,2,2,1222,7,Promising,Cluster 1
15211.0,60,52,894.4100000000001,365,2,3,3,4,2334,12,Champions,Cluster 2
15212.0,239,7,88.94999999999999,241,1,1,1,2,1112,5,Needs Attention,Cluster 1
15213.0,319,25,325.05,330,1,2,2,3,1223,8,Potential,Cluster 1
15214.0,2,110,1661.44,243,4,4,4,2,4442,14,Can't Loose Them,Cluster 0
15215.0,45,43,615.99,317,3,3,2,3,3323,11,Loyal,Cluster 0
15216.0,88,2,96.6,88,2,1,1,1,2111,5,Needs Attention,Cluster 3
15218.0,11,166,5756.89,319,4,4,4,3,4443,15,Can't Loose Them,Cluster 2
15219.0,176,9,305.75,176,1,1,2,2,1122,6,Promising,Cluster 1
15220.0,52,119,1758.92,281,2,4,4,3,2443,13,Champions,Cluster 2
15221.0,366,11,114.1,370,1,1,1,4,1114,7,Promising,Cluster 1
15222.0,319,5,585.0,319,1,1,2,3,1123,7,Promising,Cluster 1
15223.0,226,32,454.90000000000003,250,1,2,2,2,1222,7,Promising,Cluster 1
15224.0,358,16,310.48,363,1,1,2,4,1124,8,Potential,Cluster 1
15225.0,234,23,409.40000000000003,234,1,2,2,2,1222,7,Promising,Cluster 1
15226.0,311,8,154.41,311,1,1,1,3,1113,6,Promising,Cluster 1
15227.0,37,58,1219.4,317,3,3,3,3,3333,12,Champions,Cluster 2
15228.0,66,126,3376.96,295,2,4,4,3,2443,13,Champions,Cluster 2
15230.0,239,23,429.6,241,1,2,2,2,1222,7,Promising,Cluster 1
15232.0,113,31,612.06,141,2,2,2,2,2222,8,Potential,Cluster 3
15234.0,277,14,197.0,277,1,1,1,3,1113,6,Promising,Cluster 1
15235.0,218,143,2247.51,373,1,4,4,4,1444,13,Champions,Cluster 2
15236.0,299,15,321.05,299,1,1,2,3,1123,7,Promising,Cluster 1
15237.0,2,99,1412.32,227,4,3,3,2,4332,12,Champions,Cluster 0
15238.0,29,52,1056.54,184,3,3,3,2,3332,11,Loyal,Cluster 0
15239.0,10,52,764.34,79,4,3,3,1,4331,11,Loyal,Cluster 0
15240.0,45,83,1685.57,372,3,3,4,4,3344,14,Can't Loose Them,Cluster 2
15241.0,67,111,1738.59,284,2,4,4,3,2443,13,Champions,Cluster 2
15243.0,74,22,316.68,74,2,2,2,1,2221,7,Promising,Cluster 3
15244.0,65,34,631.57,248,2,2,2,2,2222,8,Potential,Cluster 3
15245.0,134,89,2515.84,261,2,3,4,3,2343,12,Champions,Cluster 2
15246.0,238,33,514.15,359,1,2,2,4,1224,9,Potential,Cluster 1
15247.0,122,6,356.0,122,2,1,2,2,2122,7,Promising,Cluster 3
15249.0,32,358,6657.36,257,3,4,4,3,3443,14,Can't Loose Them,Cluster 2
15251.0,9,121,10327.11,242,4,4,4,2,4442,14,Can't Loose Them,Cluster 0
15252.0,36,44,740.78,183,3,3,3,2,3332,11,Loyal,Cluster 0
15253.0,16,55,915.3,170,4,3,3,2,4332,12,Champions,Cluster 0
15254.0,127,18,300.36,127,2,2,2,2,2222,8,Potential,Cluster 3
15255.0,67,47,890.85,67,2,3,3,1,2331,9,Potential,Cluster 0
15256.0,149,6,98.45,149,1,1,1,2,1112,5,Needs Attention,Cluster 1
15257.0,281,8,232.14999999999998,283,1,1,1,3,1113,6,Promising,Cluster 1
15258.0,169,34,623.16,217,1,2,2,2,1222,7,Promising,Cluster 1
15260.0,100,78,1780.77,373,2,3,4,4,2344,13,Champions,Cluster 2
15261.0,135,19,254.82,135,2,2,1,2,2212,7,Promising,Cluster 3
15262.0,324,10,178.95000000000002,324,1,1,1,3,1113,6,Promising,Cluster 1
15263.0,107,12,156.51,107,2,1,1,1,2111,5,Needs Attention,Cluster 3
15264.0,64,23,393.74,64,2,2,2,1,2221,7,Promising,Cluster 3
15265.0,151,82,1506.1200000000001,236,1,3,3,2,1332,9,Potential,Cluster 1
15266.0,338,6,119.3,338,1,1,1,4,1114,7,Promising,Cluster 1
15267.0,22,11,1717.36,183,3,1,4,2,3142,10,Loyal,Cluster 0
15269.0,24,2,408.8,24,3,1,2,1,3121,7,Promising,Cluster 3
15270.0,16,48,2298.2,310,4,3,4,3,4343,14,Can't Loose Them,Cluster 2
15271.0,7,275,2485.82,365,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
15272.0,57,63,721.94,86,2,3,3,1,2331,9,Potential,Cluster 0
15274.0,4,47,716.57,18,4,3,3,1,4331,11,Loyal,Cluster 0
15275.0,31,42,609.19,38,3,2,2,1,3221,8,Potential,Cluster 3
15276.0,66,52,135.31,66,2,3,1,1,2311,7,Promising,Cluster 3
15277.0,47,12,255.89999999999998,47,3,1,1,1,3111,6,Promising,Cluster 3
15279.0,355,21,277.40999999999997,365,1,2,1,4,1214,8,Potential,Cluster 1
15280.0,172,16,113.12,172,1,1,1,2,1112,5,Needs Attention,Cluster 1
15281.0,59,150,2239.9500000000003,333,2,4,4,4,2444,14,Can't Loose Them,Cluster 2
15286.0,50,3,240.55,50,3,1,1,1,3111,6,Promising,Cluster 3
15287.0,22,21,485.24,71,3,2,2,1,3221,8,Potential,Cluster 3
15288.0,43,88,2306.52,365,3,3,4,4,3344,14,Can't Loose Them,Cluster 2
15289.0,29,59,935.1,250,3,3,3,2,3332,11,Loyal,Cluster 0
15290.0,5,212,7803.7699999999995,359,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
15291.0,26,109,4596.51,374,3,4,4,4,3444,15,Can't Loose Them,Cluster 2
15292.0,201,25,180.94,201,1,2,1,2,1212,6,Promising,Cluster 1
15296.0,44,200,3610.31,327,3,4,4,3,3443,14,Can't Loose Them,Cluster 2
15297.0,10,41,635.04,64,4,2,2,1,4221,9,Potential,Cluster 3
15298.0,2,194,3774.1,366,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
15299.0,67,12,3787.09,372,2,1,4,4,2144,11,Loyal,Cluster 1
15300.0,64,28,496.44,64,2,2,2,1,2221,7,Promising,Cluster 3
15301.0,51,247,5028.12,369,2,4,4,4,2444,14,Can't Loose Them,Cluster 2
15303.0,290,31,574.02,290,1,2,2,3,1223,8,Potential,Cluster 1
15304.0,61,26,680.3,369,2,2,3,4,2234,11,Loyal,Cluster 1
15306.0,64,58,1174.35,148,2,3,3,2,2332,10,Loyal,Cluster 0
15307.0,96,12,205.3,96,2,1,1,1,2111,5,Needs Attention,Cluster 3
15308.0,271,21,302.27,274,1,2,2,3,1223,8,Potential,Cluster 1
15311.0,1,2491,59419.340000000004,374,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
15312.0,75,48,921.1,355,2,3,3,4,2334,12,Champions,Cluster 2
15313.0,110,1,52.0,110,2,1,1,1,2111,5,Needs Attention,Cluster 3
15314.0,199,24,327.97,199,1,2,2,2,1222,7,Promising,Cluster 1
15315.0,64,38,551.54,116,2,2,2,2,2222,8,Potential,Cluster 3
15316.0,327,1,165.0,327,1,1,1,3,1113,6,Promising,Cluster 1
15318.0,4,33,312.62,4,4,2,2,1,4221,9,Potential,Cluster 3
15319.0,284,16,204.5,284,1,1,1,3,1113,6,Promising,Cluster 1
15320.0,44,36,267.13,44,3,2,1,1,3211,7,Promising,Cluster 3
15321.0,49,106,2650.73,292,3,4,4,3,3443,14,Can't Loose Them,Cluster 2
15322.0,64,49,602.97,86,2,3,2,1,2321,8,Potential,Cluster 3
15325.0,104,49,162.29,104,2,3,1,1,2311,7,Promising,Cluster 3
15326.0,334,29,311.71,334,1,2,2,4,1224,9,Potential,Cluster 1
15327.0,53,10,208.75,53,2,1,1,1,2111,5,Needs Attention,Cluster 3
15329.0,35,62,1005.5,365,3,3,3,4,3334,13,Champions,Cluster 2
15330.0,32,13,714.96,61,3,1,3,1,3131,8,Potential,Cluster 3
15332.0,366,35,1661.06,370,1,2,4,4,1244,11,Loyal,Cluster 1
15333.0,208,16,1028.56,208,1,1,3,2,1132,7,Promising,Cluster 1
15334.0,157,99,351.67,173,1,3,2,2,1322,8,Potential,Cluster 1
15335.0,54,36,173.97,54,2,2,1,1,2211,6,Promising,Cluster 3
15339.0,66,88,557.57,318,2,3,2,3,2323,10,Loyal,Cluster 1
15341.0,81,17,2020.52,81,2,1,4,1,2141,8,Potential,Cluster 3
15342.0,116,26,391.76,130,2,2,2,2,2222,8,Potential,Cluster 3
15343.0,87,21,364.5,87,2,2,2,1,2221,7,Promising,Cluster 3
15344.0,1,32,476.58,74,4,2,2,1,4221,9,Potential,Cluster 3
15345.0,35,23,367.69,46,3,2,2,1,3221,8,Potential,Cluster 3
15346.0,333,17,252.42000000000002,333,1,1,1,4,1114,7,Promising,Cluster 1
15347.0,366,5,201.60000000000002,366,1,1,1,4,1114,7,Promising,Cluster 1
15348.0,72,9,158.04,72,2,1,1,1,2111,5,Needs Attention,Cluster 3
15349.0,158,72,473.81,187,1,3,2,2,1322,8,Potential,Cluster 1
15350.0,373,5,115.65,373,1,1,1,4,1114,7,Promising,Cluster 1
15351.0,12,233,1862.14,370,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
15353.0,255,63,777.02,368,1,3,3,4,1334,11,Loyal,Cluster 1
15355.0,29,14,277.05,53,3,1,1,1,3111,6,Promising,Cluster 3
15356.0,31,519,2766.5,368,3,4,4,4,3444,15,Can't Loose Them,Cluster 2
15358.0,5,561,8234.8,366,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
15360.0,40,13,427.93,40,3,1,2,1,3121,7,Promising,Cluster 3
15361.0,362,7,418.92,362,1,1,2,4,1124,8,Potential,Cluster 1
15363.0,241,17,318.05,373,1,1,2,4,1124,8,Potential,Cluster 1
15364.0,96,29,913.19,254,2,2,3,3,2233,10,Loyal,Cluster 1
15365.0,26,151,1330.45,315,3,4,3,3,3433,13,Champions,Cluster 2
15366.0,75,44,602.51,358,2,3,2,4,2324,11,Loyal,Cluster 1
15367.0,57,96,1867.69,275,2,3,4,3,2343,12,Champions,Cluster 2
15368.0,21,4,446.94000000000005,21,3,1,2,1,3121,7,Promising,Cluster 3
15369.0,144,1,-1592.49,144,1,1,1,2,1112,5,Needs Attention,Cluster 1
15370.0,41,95,2360.55,333,3,3,4,4,3344,14,Can't Loose Them,Cluster 2
15372.0,137,27,2007.3999999999999,137,2,2,4,2,2242,10,Loyal,Cluster 0
15373.0,8,137,2213.11,371,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
15374.0,129,3,168.0,129,2,1,1,2,2112,6,Promising,Cluster 3
15376.0,40,117,1233.3600000000001,222,3,4,3,2,3432,12,Champions,Cluster 0
15379.0,169,196,3631.8900000000003,358,1,4,4,4,1444,13,Champions,Cluster 2
15380.0,9,37,1682.3600000000001,365,4,2,4,4,4244,14,Can't Loose Them,Cluster 2
15381.0,214,8,596.85,268,1,1,2,3,1123,7,Promising,Cluster 1
15382.0,15,306,5927.86,296,4,4,4,3,4443,15,Can't Loose Them,Cluster 2
15384.0,170,43,635.76,372,1,3,2,4,1324,10,Loyal,Cluster 1
15385.0,40,12,316.88,40,3,1,2,1,3121,7,Promising,Cluster 3
15386.0,186,31,394.14,186,1,2,2,2,1222,7,Promising,Cluster 1
15388.0,270,10,140.54,270,1,1,1,3,1113,6,Promising,Cluster 1
15389.0,172,1,500.0,172,1,1,2,2,1122,6,Promising,Cluster 1
15392.0,5,85,1515.73,360,4,3,3,4,4334,14,Can't Loose Them,Cluster 2
15393.0,16,12,231.86,281,4,1,1,3,4113,9,Potential,Cluster 3
15394.0,10,85,2183.54,359,4,3,4,4,4344,15,Can't Loose Them,Cluster 2
15395.0,326,7,107.45,326,1,1,1,3,1113,6,Promising,Cluster 1
15396.0,113,14,288.18,113,2,1,1,1,2111,5,Needs Attention,Cluster 3
15397.0,290,6,94.0,290,1,1,1,3,1113,6,Promising,Cluster 1
15398.0,16,74,1339.63,78,4,3,3,1,4331,11,Loyal,Cluster 0
15399.0,1,50,815.77,79,4,3,3,1,4331,11,Loyal,Cluster 0
15400.0,92,13,666.7,279,2,1,3,3,2133,9,Potential,Cluster 1
15402.0,149,42,626.77,196,1,2,2,2,1222,7,Promising,Cluster 1
15405.0,189,8,349.1,189,1,1,2,2,1122,6,Promising,Cluster 1
15406.0,18,58,426.61,301,3,3,2,3,3323,11,Loyal,Cluster 0
15407.0,34,153,1056.44,305,3,4,3,3,3433,13,Champions,Cluster 2
15408.0,264,34,267.18,264,1,2,1,3,1213,7,Promising,Cluster 1
15410.0,84,122,3450.84,262,2,4,4,3,2443,13,Champions,Cluster 2
15411.0,26,100,1346.38,183,3,3,3,2,3332,11,Loyal,Cluster 0
15412.0,171,10,190.53,171,1,1,1,2,1112,5,Needs Attention,Cluster 1
15414.0,10,39,774.9000000000001,242,4,2,3,2,4232,11,Loyal,Cluster 0
15415.0,313,48,572.8100000000001,313,1,3,2,3,1323,9,Potential,Cluster 1
15416.0,65,193,3974.37,283,2,4,4,3,2443,13,Champions,Cluster 2
15417.0,85,28,508.8,85,2,2,2,1,2221,7,Promising,Cluster 3
15419.0,25,8,135.86,25,3,1,1,1,3111,6,Promising,Cluster 3
15421.0,59,53,950.36,310,2,3,3,3,2333,11,Loyal,Cluster 2
15422.0,323,6,97.7,323,1,1,1,3,1113,6,Promising,Cluster 1
15423.0,38,2,43.5,38,3,1,1,1,3111,6,Promising,Cluster 3
15424.0,254,17,383.34,254,1,1,2,3,1123,7,Promising,Cluster 1
15426.0,19,300,1429.9,369,3,4,3,4,3434,14,Can't Loose Them,Cluster 2
15427.0,33,306,1483.14,47,3,4,3,1,3431,11,Loyal,Cluster 0
15428.0,15,6,93.78,15,4,1,1,1,4111,7,Promising,Cluster 3
15429.0,27,83,364.90000000000003,75,3,3,2,1,3321,9,Potential,Cluster 0
15432.0,23,10,171.19,23,3,1,1,1,3111,6,Promising,Cluster 3
15433.0,79,53,417.87,267,2,3,2,3,2323,10,Loyal,Cluster 1
15434.0,8,59,997.48,200,4,3,3,2,4332,12,Champions,Cluster 0
15435.0,22,29,149.29,22,3,2,1,1,3211,7,Promising,Cluster 3
15436.0,12,329,1122.53,234,4,4,3,2,4432,13,Champions,Cluster 0
15437.0,262,45,200.16,262,1,3,1,3,1313,8,Potential,Cluster 1
15438.0,131,25,156.57999999999998,131,2,2,1,2,2212,7,Promising,Cluster 3
15440.0,55,62,383.68,209,2,3,2,2,2322,9,Potential,Cluster 0
15442.0,249,2,594.0,249,1,1,2,2,1122,6,Promising,Cluster 1
15443.0,2,385,3212.16,320,4,4,4,3,4443,15,Can't Loose Them,Cluster 2
15444.0,9,219,1418.26,40,4,4,3,1,4431,12,Champions,Cluster 0
15445.0,264,5,113.5,264,1,1,1,3,1113,6,Promising,Cluster 1
15447.0,331,9,155.17,331,1,1,1,3,1113,6,Promising,Cluster 1
15448.0,313,28,494.64,313,1,2,2,3,1223,8,Potential,Cluster 1
15449.0,26,62,971.22,262,3,3,3,3,3333,12,Champions,Cluster 2
15450.0,30,30,429.84,30,3,2,2,1,3221,8,Potential,Cluster 3
15452.0,30,58,538.73,264,3,3,2,3,3323,11,Loyal,Cluster 0
15453.0,2,286,1388.37,188,4,4,3,2,4432,13,Champions,Cluster 0
15454.0,362,25,179.1,362,1,2,1,4,1214,8,Potential,Cluster 1
15456.0,283,60,447.22,359,1,3,2,4,1324,10,Loyal,Cluster 1
15457.0,262,58,237.07,262,1,3,1,3,1313,8,Potential,Cluster 1
15458.0,25,7,161.64,25,3,1,1,1,3111,6,Promising,Cluster 3
15460.0,354,58,216.76,354,1,3,1,4,1314,9,Potential,Cluster 1
15462.0,94,11,234.6,187,2,1,1,2,2112,6,Promising,Cluster 3
15463.0,29,7,126.14,29,3,1,1,1,3111,6,Promising,Cluster 3
15464.0,338,157,1048.85,338,1,4,3,4,1434,12,Champions,Cluster 2
15465.0,20,104,6945.0199999999995,370,3,4,4,4,3444,15,Can't Loose Them,Cluster 2
15466.0,85,57,334.53,85,2,3,2,1,2321,8,Potential,Cluster 3
15467.0,9,53,511.88,152,4,3,2,2,4322,11,Loyal,Cluster 0
15468.0,35,29,438.46,361,3,2,2,4,3224,11,Loyal,Cluster 1
15469.0,43,27,504.5,120,3,2,2,2,3222,9,Potential,Cluster 3
15471.0,2,77,469.48,2,4,3,2,1,4321,10,Loyal,Cluster 0
15472.0,113,76,371.56,113,2,3,2,1,2321,8,Potential,Cluster 3
15473.0,14,14,1465.2,61,4,1,3,1,4131,9,Potential,Cluster 3
15475.0,77,29,454.10999999999996,77,2,2,2,1,2221,7,Promising,Cluster 3
15478.0,40,46,1441.42,57,3,3,3,1,3331,10,Loyal,Cluster 0
